,theaterId,street1,city,state,0,1
768,307,3351 Mall Loop Dr,Joliet,IL,-88.165031,41.580746
769,327,2323 Sagamore Pkwy S,Lafayette,IN,-86.852875,40.394775
770,337,3751 32nd Ave S,Grand Forks,ND,-97.083199,47.88855
771,366,4102 S Meridian Ste A,Puyallup,WA,-122.29316,47.152443
772,362,9970 N Newport Hwy,Spokane,WA,-117.39812,47.749241
773,382,1400 Denver West Blvd,Lakewood,CO,-105.15391,39.736855
774,2393,777 E Merritt Island Causeway,Merritt Island,FL,-80.684667,28.355038
775,199,16980 Southwest Fwy,Sugar Land,TX,-95.640045,29.587284
776,2518,625 Atlantic Ave,Brooklyn,NY,-73.97417,40.68345
777,2543,4601 E Main Street,Farmington,NM,-108.156084,36.757555
778,2723,1700 W International Speedway Blvd.,Daytona Beach,FL,-81.063029,29.195698
779,277,11525 Metcalf Ave,Overland Park,KS,-94.666512,38.916534
780,2777,1350 Travis Blvd.,Fairfield,CA,-122.052949,38.261323
781,2791,228 Great Northern Mall,North Olmsted,OH,-81.906825,41.417026
782,2814,2899 Whiteford Road,York,PA,-76.670703,39.98798
783,2817,1982 W. Grand River Avenue,Okemos,MI,-84.421193,42.723902
784,2831,401 NE Northgate Way,Seattle,WA,-122.3270436,47.7075525
785,2863,3902 13th Ave S,Fargo,ND,-96.843706,46.859647
786,287,2730 Prince William Pkwy,Woodbridge,VA,-77.296356,38.652996
787,2880,5500 Buckeystown Pike,Frederick,MD,-77.405638,39.383058
788,2908,1956 Tamiami Trail North,Naples,FL,-81.79949,26.171147
789,2920,495 Union Street Suite,Waterbury,CT,-73.025054,41.548255
790,2979,2501 W Memorial Rd,Oklahoma City,OK,-97.561129,35.612494
791,300,53 Boston Post Rd,Orange,CT,-72.990379,41.279716
792,310,4400 E New York St,Aurora,IL,-88.207924,41.76503
793,312,17151 Torrence Ave,Lansing,IL,-87.557167,41.584328
794,315,6000 Northwest Highway 14,Crystal Lake,IL,-88.315041,42.227116
795,332,805 Texas Ave S,College Station,TX,-96.331429,30.625923
796,369,1650 N Atherton St,State College,PA,-77.893356,40.806892
797,357,5692 Fairmont Pkwy,Pasadena,TX,-95.152748,29.645262
798,363,7080 Youree Dr,Shreveport,LA,-93.718773,32.439808
799,392,2852 Canyon Springs Pkwy,Riverside,CA,-117.27953,33.94096
800,399,3800 Rib Mountain Dr,Wausau,WI,-89.65448,44.920456
801,403,35100 Cowan Rd,Westland,MI,-83.3862122,42.3434956
802,219,1409 W I 240 Service Road,Oklahoma City,OK,-97.543728,35.391657
803,2399,5625 Xerxes Ave N,Brooklyn Center,MN,-93.321479,45.057588
804,2505,8657 Villa La Jolla Dr,La Jolla,CA,-117.232736,32.865838
805,2507,2657 South MacArthur Drive,Alexandria,LA,-92.4591,31.27102
806,2511,900 West Shawnee,Muskogee,OK,-95.37118,35.77228
807,2520,4750 N Division,Spokane,WA,-117.40904,47.702811
808,2524,4600 Jonestown Road,Harrisburg,PA,-76.816227,40.302123
809,2533,5539 W Loop 1604 N,San Antonio,TX,-98.707291,29.491569
810,2541,3301 West Main Street,Norman,OK,-97.491177,35.218483
811,2545,2310 SW Military Drive,San Antonio,TX,-98.531471,29.356662
812,268,8210 Concord Mills Blvd,Concord,NC,-80.754929,35.313236
813,2707,2525 El Camino Real,Carlsbad,CA,-117.330068,33.1786
814,2712,3030 Plaza Bonita Road,National City,CA,-117.065718,32.65578
815,270,7006 Two Notch Rd,Columbia,SC,-80.96037,34.06115
816,2718,1600 Miller Trunk Highway,Duluth,MN,-92.159865,46.804569
817,2740,3000 East First Ave,Denver,CO,-104.957457,39.716579
818,2802,501 Miracle Mile Drive,Rochester,NY,-77.630613,43.083023
819,2807,1600 East Rio Rd,Charlottesville,VA,-78.466913,38.067789
820,2818,500 W. Germantown Pike,Plymouth Meeting,PA,-75.285787,40.116472
821,2824,1800 Galleria Blvd,Franklin,TN,-86.811281,35.95775
822,2828,101 Jordan Creek Pkwy,West Des Moines,IA,-93.804642,41.569112
823,2836,35000 Warren Rd.,Westland,MI,-83.390354,42.341412
824,2856,3111 Midwestern Parkway,Wichita Falls,TX,-98.53244,33.868557
825,2875,3131 Manchester Expy,Columbus,GA,-84.942473,32.507897
826,2914,5 East Towne Mall,Madison,WI,-89.306707,43.122557
827,2929,3500 East West Hwy,Hyattsville,MD,-76.959345,38.966951
828,2953,1 W Flatiron Crossing Dr,Broomfield,CO,-105.132383,39.93317
829,2932,4300 Meadows Ln,Las Vegas,NV,-115.199681,36.170231
830,2978,700 Paramus Park,Paramus,NJ,-74.069334,40.957782
831,2988,8300 Sudley Road,Manassas,VA,-77.505326,38.773324
832,318,701 N Milwaukee Ave,Vernon Hills,IL,-87.942871,42.238525
833,335,4251 Outer Loop,Louisville,KY,-85.677673,38.139385
834,348,398 Cox Creek Parkway,Florence,AL,-87.637985,34.842548
835,380,200 Town Center Parkway,Slidell,LA,-89.757571,30.26848
836,385,228 Colony Place,Plymouth,MA,-70.715469,41.972893
837,396,255 Madonna Rd,San Luis Obispo,CA,-120.67577,35.257591
838,406,2650 E Beltline Ave SE,Grand Rapids,MI,-85.581505,42.915329
839,2378,10455 Ulmerton Rd.,Largo,FL,-82.78363,27.894913
840,218,101 Westgate Pkwy,Amarillo,TX,-101.93421,35.183792
841,220,5801 N May Ave,Oklahoma City,OK,-97.567085,35.529671
842,233,510 Gulfgate Center Mall,Houston,TX,-95.294044,29.697538
843,2447,7602 S Cicero Avenue,Burbank,IL,-87.743288,41.755876
844,247,1405 Spring Meadows Dr,Holland,OH,-83.696869,41.615524
845,2506,70 Worcester Providence Turnpike,Millbury,MA,-71.77605,42.19519
846,2512,1343 North National Avenue,Columbus,IN,-85.878748,39.211812
847,2522,2300 Bernadette Dr,Columbia,MO,-92.375518,38.963839
848,254,6315 E Southern Ave,Mesa,AZ,-111.69455,33.392735
849,2763,5000 W Empire Mall,Sioux Falls,SD,-96.775221,43.514084
850,2789,2000 Brittain Road,Akron,OH,-81.46867,41.114916
851,2797,123 W County Center,St. Louis,MO,-90.447791,38.603024
852,2842,8555 Seneca Tpke,New Hartford,NY,-75.314046,43.079987
853,2867,2500 Milton Ave,Janesville,WI,-89.001434,42.71266
854,2895,4800 Briarcliff Road,Atlanta,GA,-84.255343,33.84988
855,2930,1500 Harvey Rd,College Station,TX,-96.304689,30.62766
856,2910,1850 Apple Blossom Dr,Winchester,VA,-78.163241,39.1635
857,2935,5600 Harvey St,Muskegon,MI,-86.205872,43.150131
858,294,110 E Blackstock Rd,Spartanburg,SC,-81.990952,34.934986
859,2956,145 Mall Circle Dr,Monroeville,PA,-79.793928,40.434593
860,304,350 W Army Trail Rd,Bloomingdale,IL,-88.110245,41.93795
861,299,4325 Glenwood Ave,Raleigh,NC,-78.67569,35.837574
862,31,26 Plaza Dr.,Fairview Heights,IL,-89.990382,38.5889386
863,341,959 Viewmont Dr,Dickson City,PA,-75.653275,41.456394
864,344,17 West Ridgewood Ave,Paramus,NJ,-74.076767,40.96693
865,359,4281 Meridian St,Bellingham,WA,-122.48726,48.796295
866,350,9930 Southside Blvd,Jacksonville,FL,-81.553749,30.189497
867,370,1608 Nw Chipman Rd,Lees Summit,MO,-94.406761,38.929939
868,376,1515 Orchard Xing,Benton Harbor,MI,-86.422928,42.076942
869,398,9551 Ridgetop Blvd Nw,Silverdale,WA,-122.67893,47.655174
870,21,1431 Coral Ridge Avenue,Coralville,IA,-91.602524,41.692726
871,224,6700 W Kellogg Dr,Wichita,KS,-97.420036,37.675171
872,227,6300 E Lloyd Expressway,Evansville,IN,-87.490852,37.984589
873,22,5153 Elmore Ave,Davenport,IA,-90.523376,41.570271
874,245,15300 Cedar Ave,Apple Valley,MN,-93.21521,44.729126
875,2535,2100 Snelling Avenue North,Roseville,MN,-93.163927,45.003495
876,262,10600 Centrum Pkwy,Pineville,NC,-80.878593,35.088947
877,2724,8001 South Orange Blossom Trail,Orlando,FL,-81.399096,28.443489
878,2715,95 North Moorland Rd,Brookfield,WI,-88.109,43.0323
879,2728,6600 Topanga Canyon Boulevard,Canoga Park,CA,-118.604941,34.190465
880,2739,701 Lynnhaven Parkway,Virginia Beach,VA,-76.069787,36.817702
881,2744,10300 Southside Blvd,Jacksonville,FL,-81.554019,30.186051
882,2748,1232 Mid Rivers Mall,St. Peters,MO,-90.625029,38.775903
883,2758,2100 Hamilton Place Blvd.,Chattanooga,TN,-85.157315,35.033004
884,2761,3340 Mall Loop Drive,Joliet,IL,-88.16428,41.577948
885,2762,10000 California St.,Omaha,NE,-96.06833,41.264258
886,2772,197 Westbank Expressway,Gretna,LA,-90.053443,29.911924
887,2780,1000 Rivergate Pkwy,Goodlettsville,TN,-86.697022,36.304948
888,2796,5 Gateway Mall,Lincoln,NE,-96.641757,40.814023
889,2799,3341 S. Linden Rd,Flint,MI,-83.767913,42.979812
890,279,5140 Great Northern Plz S,North Olmsted,OH,-81.911743,41.414711
891,2820,6800 Eastman Avenue,Midland,MI,-84.2474323,43.6573576
892,2830,8700 NE Vancouver Mall Drive,Vancouver,WA,-122.581833,45.66031
893,284,6650 Midway Blvd,Elyria,OH,-82.112083,41.397774
894,2864,1 Bellis Fair Pkwy,Bellingham,WA,-122.490481,48.786014
895,2889,3333 W Touhy Ave,Lincolnwood,IL,-87.71208,42.011834
896,2902,96 River Oaks Ctr,Calumet City,IL,-87.555288,41.597441
897,2911,3929 McCain Blvd,N Little Rock,AR,-92.227938,34.790614
898,2922,286 Woodbridge Ctr,Woodbridge,NJ,-74.299918,40.557374
899,292,2782 Taylor Road Ext,Reynoldsburg,OH,-82.785385,39.936005
900,2931,6155 Eastex Fwy,Beaumont,TX,-94.161606,30.125692
901,2934,2400 Richmond Rd,Texarkana,TX,-94.087873,33.457477
902,2937,5111 Rogers Ave,Ft. Smith,AR,-94.374737,35.36377
903,2965,14700 E Indiana,Spokane Valley,WA,-117.206612,47.673609
904,2986,2034 Green Acres Mall,Valley Stream,NY,-73.724049,40.66312
905,298,7675 N Academy Blvd,Colorado Springs,CO,-104.79803,38.944344
906,2982,3049 William St,Cape Girardeau,MO,-89.570464,37.298859
907,308,15854 S La Grange Rd,Orland Park,IL,-87.857353,41.602459
908,320,2358 Harlem Ave,North Riverside,IL,-87.805817,41.847572
909,377,3085 Gateway Blvd,Prescott,AZ,-112.43195,34.550468
910,228,737 Northcrest Shopping Ctr,Fort Wayne,IN,-85.131424,41.119022
911,2394,5215 De Zavala Road,San Antonio,TX,-98.587691,29.564292
912,23,4401 16th St,Moline,IL,-90.50766,41.46843
913,240,333 N 170th St,Omaha,NE,-96.177521,41.262672
914,2504,5301 Beltline Road,Dallas,TX,-96.815371,32.954121
915,2510,100 Meyerland Plaza Mall,Houston,TX,-95.45953,29.685877
916,2515,3725 US 41 West,Marquette,MI,-87.47255,46.54769
917,2537,5580 Goods Lane,Altoona,PA,-78.410035,40.467871
918,2526,2701 Ming Avenue,Bakersfield,CA,-119.034423,35.338236
919,2539,2200 S. 10th Street,Mcallen,TX,-98.235824,26.187544
920,2544,7800 N Navarro Street,Victoria,TX,-96.993162,28.87167
921,256,4255 Lyndon B Johnson Fwy,Farmers Branch,TX,-96.835213,32.92749
922,2711,1640 Camino Del Rio North,San Diego,CA,-117.148658,32.768302
923,2785,5001 Monroe Street,Toledo,OH,-83.641339,41.697339
924,2805,2000 North Neil St.,Champaign,IL,-88.244711,40.139964
925,2857,2300 E Lincoln Highway,Langhorne,PA,-74.880177,40.183611
926,2868,230 Southpark Circle,Colonial Heights,VA,-77.393539,37.253834
927,2877,7701 W Interstate 40,Amarillo,TX,-101.925432,35.186447
928,2882,6600 Menaul Blve NE,Albuquerque,NM,-106.574227,35.107913
929,2899,2601 Dawson Rd,Albany,GA,-84.217976,31.616642
930,2927,475 Spotsylvania Mall,Fredricksburg,VA,-77.509526,38.292946
931,2925,5256 State Road 30,Greensburg,PA,-79.507773,40.303109
932,2928,3001 South 144th St,Omaha,NE,-96.138455,41.229146
933,2942,20205 S Dixie Highway,Miami,FL,-80.371625,25.576382
934,2971,3562 S Maryland Pkwy,Las Vegas,NV,-115.137237,36.125726
935,2969,2000 Riverchase Galleria,Hoover,AL,-86.809548,33.376609
936,296,602 Boulton Street,Bel Air,MD,-76.359215,39.527973
937,30,7017 S Lindbergh Blvd,Saint Louis,MO,-90.33017,38.510273
938,330,1895 Adams St,Mankato,MN,-93.949699,44.16917
939,324,11 Countryside Plz,Countryside,IL,-87.872665,41.783432
940,371,1403 S Reed Rd,Kokomo,IN,-86.109589,40.47047
941,389,1540 Dogwood Dr Se,Conyers,GA,-84.08573,33.69778
942,39,9301 Quivira Rd,Overland Park,KS,-94.722305,38.957302
943,402,45520 Utica Park Blvd,Utica,MI,-83.006142,42.631668
944,405,4460 Bay Rd,Saginaw,MI,-83.972229,43.471016
945,2508,4710 Cherry Hill Road,College Park,MD,-76.9318,39.016519
946,242,19425 Gulf Fwy,Webster,TX,-95.140755,29.54365
947,238,5885 Eastex Fwy,Beaumont,TX,-94.155014,30.124346
948,2517,2370 Poplar Drive,Medford,OR,-122.86957,42.353018
949,257,561 Boardman Poland Rd,Boardman,OH,-80.644325,41.023308
950,259,3220 Nicholasville Rd,Lexington,KY,-84.521439,37.993816
951,2714,500 Baybrook Mall,Friendswood,TX,-95.148136,29.544216
952,2716,2856 E 3rd St,Bloomington,IN,-86.495262,39.164202
953,2737,14500 West Colfax Avenue,Lakewood,CO,-105.157247,39.733323
954,2750,1024 Santa Rosa Plaza,Santa Rosa,CA,-122.717189,38.440447
955,2800,6650 S. Westnedge Avenue,Portage,MI,-85.589405,42.221258
956,2812,412 W. 14 Mile Rd.,Troy,MI,-83.112164,42.534228
957,2821,4125 Cleveland Street,Fort Myers,FL,-81.868501,26.599288
958,2847,200 SW C Ave Suite 68,Lawton,OK,-98.391763,34.603548
959,283,5799 Leesburg Pike,Falls Church,VA,-77.131279,38.850452
960,2900,20131 Highway 59 North,Humble,TX,-95.270589,30.008287
961,2917,1855 41st Ave,Capitola,CA,-121.966635,36.977495
962,2960,7501 W Cermak Rd,Riverside,IL,-87.811262,41.847938
963,2991,4502 S Steele St.,Tacoma,WA,-122.467565,47.216578
964,306,4925 Cal Sag Rd,Crestwood,IL,-87.7367,41.65369
965,311,7600 S Cicero Ave,Burbank,IL,-87.742494,41.755972
966,329,12905 Elm Creek Blvd N,Maple Grove,MN,-93.442375,45.093018
967,338,3741 Ellison Rd. NW,Albuquerque,NM,-106.65541,35.206696
968,352,9540 Mira Mesa Blvd,San Diego,CA,-117.11728,32.918617
969,353,2701 Pablo Kisel Blvd,Brownsville,TX,-97.505981,25.959242
970,393,1015 N La Brea Ave,W Hollywood,CA,-118.344561,34.089316
971,391,2550 Naglee Rd,Tracy,CA,-121.45798,37.757935
972,2514,123 Orange Fair Mall Rd,Fullerton,CA,-117.922131,33.856301
973,2521,4101 E. 42nd Street,Odessa,TX,-102.340951,31.893154
974,253,1949 E Camelback Rd,Phoenix,AZ,-112.03876,33.508217
975,258,2601 S Stemmons Fwy,Lewisville,TX,-96.963219,32.999397
976,2703,1400 Willowbrook Mall,Wayne,NJ,-74.260638,40.890429
977,26,2401 North Mayfair Road,Wauwatosa,WI,-88.049141,43.062759
978,2743,1208 Fox Valley Center Drive,Aurora,IL,-88.211997,41.760322
979,2773,4201 N Shiloh Dr.,Fayetteville,AR,-94.145309,36.123592
980,2778,925 Blossom Hill Road,San Jose,CA,-121.86173,37.252621
981,2765,1615 East Empire St,Bloomington,IL,-88.956401,40.485889
982,278,445 Howe Ave.,Cuyahoga Falls,OH,-81.47757,41.119858
983,2808,782 New River Rd,Christianburg,VA,-80.429373,37.163709
984,2819,125 Serramonte Center,Daly City,CA,-122.469228,37.669204
985,2845,2500 N Mayfair Rd,Wauwatosa,WI,-88.044662,43.064415
986,2848,5953 West Park Avenue,Houma,LA,-90.758088,29.633827
987,2866,4500 N Oracle Rd,Tucson,AZ,-110.974059,32.288656
988,2862,4156-E North Harlem Ave,Norridge,IL,-87.807425,41.953814
989,2881,5870 E Broadway Blvd,Tucson,AZ,-110.867261,32.221467
990,2886,11200 Lakeline Mall Dr,Cedar Park,TX,-97.798381,30.47325
991,2970,755 State Route 18,East Brunswick,NJ,-74.382659,40.423478
992,2962,3800 US Highway 98 N,Lakeland,FL,-81.978279,28.091024
993,2974,5000 Meadowood Mall Circle,Reno,NV,-119.780892,39.472229
994,305,900 E Golf Rd,Schaumburg,IL,-88.05732,42.051189
995,309,2490 E 79th Ave,Merrillville,IN,-87.304314,41.473297
996,356,7665 Sudley Rd,Manassas,VA,-77.513344,38.7895
997,349,9131 W Stockton Blvd,Elk Grove,CA,-121.39713,38.426502
998,358,611 Marks St,Henderson,NV,-115.03682,36.065033
999,387,1876 S Randall Rd,Geneva,IL,-88.342552,41.867233
1000,417,21051 Haggerty Rd,Novi,MI,-83.43766,42.443993
1001,407,30701 Gratiot Ave,Roseville,MI,-82.923088,42.522266
1002,409,3410 Alpine Ave NW,Grand Rapids,MI,-85.689129,43.025014
1003,443,9537 W Colonial Dr,Ocoee,FL,-81.517899,28.553106
1004,413,6900 S Westnedge Ave,Portage,MI,-85.590546,42.217541
1005,442,1851 Sunrise Highway,Bay Shore,NY,-73.236984,40.739594
1006,450,9739 NE Cascades Pkwy,Portland,OR,-122.56196,45.57545
1007,45,281 Deane Dr,Rockford,IL,-88.982018,42.270618
1008,467,3601 Hempstead Tpke,Levittown,NY,-73.500443,40.727947
1009,475,51 Chambersbridge Rd,Brick,NJ,-74.139458,40.061134
1010,521,5181 S State St,Murray,UT,-111.88615,40.658905
1011,538,9090 Destiny USA Drive,Syracuse,NY,-76.172577,43.069202
1012,559,11450 Pines Blvd,Pembroke Pines,FL,-80.301666,26.006342
1013,603,7800 N Navarro St,Victoria,TX,-96.996155,28.866844
1014,613,5201 N Belt Hwy,St Joseph,MO,-94.813057,39.812572
1015,764,4500 Van Nuys Blvd,Sherman Oaks,CA,-118.44733,34.153481
1016,792,4730 Sergeant Rd,Sioux City,IA,-96.345161,42.445923
1017,8009,2800 North Terminal Rd.,Houston,TX,-95.347925,29.986715
1018,8034,1 World Way,Los Angeles,CA,-118.398227,33.94466
1019,803,5216 W Saginaw Hwy,Lansing,MI,-84.623619,42.741688
1020,8087,3 Brewster Rd,Newark,NJ,-74.177373,40.690382
1021,8095,4200 Genesee Street,Cheektowaga,NY,-78.731887,42.934038
1022,814,2100 N Elston Ave,Chicago,IL,-87.670631,41.919514
1023,8160,601 Brasilia Avenue,Kansas City,MO,-94.715947,39.305254
1024,8187,"Landside Terminal, 4th Floor, Mezz PO Box 12370",Pittsburgh,PA,-79.993966,40.442748
1025,8500,50 Massachusetts Avenue NE,Washington,DC,-77.006254,38.897121
1026,842,1165 N Dupont Hwy,Dover,DE,-75.537704,39.188335
1027,8556,"2000 GSP Drive, Suite 1",Greer,SC,-82.217301,34.890806
1028,859,3201 S I H 35 ,Round Rock,TX,-97.671028,30.477478
1029,863,63455 N Highway 97,Bend,OR,-121.29939,44.104492
1030,877,200 Westgate Dr,Brockton,MA,-71.054298,42.094341
1031,880,3906 Burbank Rd,Wooster,OH,-81.942741,40.851982
1032,897,30830 Orchard Lake Rd,Farmington Hills,MI,-83.358322,42.524887
1033,461,1100 N Galleria Dr,Middletown,NY,-74.370705,41.451874
1034,470,330 NE Northgate Way,Seattle,WA,-122.32269,47.709419
1035,472,2391 Route 22 W,Union,NJ,-74.298042,40.690983
1036,496,1093 West Riverdale Rd,Ogden,UT,-112.007388,41.175694
1037,499,3700 Mandela Pkwy,Oakland,CA,-122.28633,37.827579
1038,543,2829 N Federal Hwy,Fort Lauderdale,FL,-80.117157,26.162939
1039,545,4725 Commercial Dr,New Hartford,NY,-75.310799,43.091564
1040,573,6 Mall Rd,Barboursville,WV,-82.263016,38.418854
1041,577,310 Commerce Blvd,Fairless Hills,PA,-74.863243,40.187136
1042,587,1504 Macarthur Rd,Whitehall,PA,-75.485695,40.628716
1043,590,6809 West Canal Drive,Kennewick,WA,-119.21065,46.226234
1044,591,78 Damante Dr,Concord,NH,-71.474037,43.232655
1045,592,2450 King Ave W,Billings,MT,-108.57835,45.753693
1046,597,6650 Peach St,Erie,PA,-80.092651,42.057053
1047,604,440 Indian Head Dr,Mason City,IA,-93.272888,43.147381
1048,774,2982 El Camino Real,Tustin,CA,-117.79408,33.721481
1049,790,1709 N Bechtle Ave,Springfield,OH,-83.836006,39.94521
1050,796,6825 Mills Civic Pkwy,West Des Moines,IA,-93.800575,41.565117
1051,8011,275 S Airport Blvd,San Francisco,CA,-122.404346,37.646615
1052,8026,2001 East Plumb Lane,Reno,NV,-119.776726,39.504041
1053,8092,5300 South Howell Ave,Milwaukee,WI,-87.904261,42.948026
1054,8088,JFK Access Road,Jamaica,NY,-73.784817,40.645676
1055,812,1220 S Duff Ave,Ames,IA,-93.60405,42.009331
1056,8125,7777 East Apache Street,Tulsa,OK,-95.895321,36.197539
1057,8132,4600 International Gateway,Columbus,OH,-82.889208,39.99822
1058,8135,1 World Way,Los Angeles,CA,-118.398227,33.94466
1059,8158,1200 Brooks Ave,Rochester,NY,-77.663133,43.128276
1060,8166,3665 N. Harbor Drive,San Diego,CA,-117.196715,32.730323
1061,8167,3665 N. Harbor Drive,San Diego,CA,-117.196704,32.729565
1062,8192,5757 Wayne Newton Blvd,Las Vegas,NV,-115.149411,36.085883
1063,8528,"I-90, East of Belvidere Toll Plaza Mile post 24",Belvidere,IL,-88.844267,42.26391
1064,8527,I-95 Southbound past exit 40,Milford,CT,-73.026968,41.246851
1065,852,98-051 Kamehameha Hwy,Aiea,HI,-157.9497,21.384672
1066,8551,4000 International Ln,Madison,WI,-89.345808,43.136469
1067,855,1145 Oak Forest Ln,Myrtle Beach,SC,-78.917053,33.706165
1068,421,1340 Greenbrier Pkwy,Chesapeake,VA,-76.230637,36.773109
1069,420,217 Independence Blvd,Virginia Beach,VA,-76.138672,36.836315
1070,432,200 Mall Circle Dr,Monroeville,PA,-79.800148,40.431396
1071,482,60 West 23rd Street,New York,NY,-73.99295,40.74194
1072,490,14610 N Meridian St,Carmel,IN,-86.129921,40.000778
1073,491,3301 N Marleon Dr,Muncie,IN,-85.437332,40.220001
1074,493,3401 Jefferson Davis Hwy,Alexandria,VA,-77.049011,38.831665
1075,502,2460 Cobb Pkwy Se,Smyrna,GA,-84.478714,33.891396
1076,509,597 W State Road 436,Altamonte Springs,FL,-81.407402,28.662216
1077,515,1900 W International Speedway,Daytona Beach,FL,-81.075783,29.191765
1078,527,261 W 2100 S,Salt Lake City,UT,-111.89649,40.72496
1079,56,731 N U.S. Highway 67,Cedar Hill,TX,-96.937014,32.602106
1080,595,125 Donohoe Rd,Greensburg,PA,-79.511009,40.304958
1081,608,1501 Rinehart Rd,Sanford,FL,-81.329147,28.800777
1082,612,69344 Highway 21,Covington,LA,-90.138527,30.44239
1083,665,12820 South Freeway,Burleson,TX,-97.320786,32.570015
1084,654,8755 N. Port Washington Rd.,Fox Point,WI,-87.914368,43.175716
1085,685,760 E El Camino Real,Sunnyvale,CA,-122.01905,37.356812
1086,795,1800 Tiffin Ave,Findlay,OH,-83.618866,41.05275
1087,7,1643 County Road B2,Roseville,MN,-93.168518,45.01651
1088,799,34940 Emerald Coast Pkwy,Destin,FL,-86.423141,30.387573
1089,8002,6000 N. Terminal Pkwy,Atlanta,GA,-84.444486,33.641229
1090,8017,5757 Wayne Newton Blvd,Las Vegas,NV,-115.150408,36.08863
1091,8010,2800 North Terminal Rd.,Houston,TX,-95.347925,29.986715
1092,8039,9 Airport Dr.,Oakland,CA,-122.200085,37.729292
1093,8045,4600 International Gateway,Columbus,OH,-82.889208,39.99822
1094,8047,JFK Access Road,Jamaica,NY,-73.784817,40.645676
1095,8068,5757 Wayne Newton Blvd,Las Vegas,NV,-115.150408,36.08863
1096,8079,One Airport Blvd.,Orlando,FL,-81.309138,28.430565
1097,8142,6000 N. Terminal Pkwy,Atlanta,GA,-84.444486,33.641229
1098,8147,400 Airways Avenue,Savannah,GA,-81.208756,32.135632
1099,8156,2000 Post Road,Warwick,RI,-71.435941,41.725901
1100,8182,5500 44th Street Southeast,Grand Rapids,MI,-85.529585,42.884652
1101,8186,"Landside Terminal, 4th Floor, Mezz PO Box 12370",Pittsburgh,PA,-79.993966,40.442748
1102,821,5220 Capital Boulevard,Raleigh,NC,-78.579881,35.857307
1103,8190,1 Terminal Dr,Middletown,PA,-76.722108,40.201756
1104,8545,I-95 Southbound past exit 10,Darien,CT,-73.447961,41.097517
1105,868,274 Plainfield Rd,West Lebanon,NH,-72.326271,43.625576
1106,8809,777 Harrah's Boulevard,Atlantic City,NJ,-74.427273,39.384248
1107,8815,3770 Las Vegas Boulevard South,Las Vegas,NV,-115.176758,36.104488
1108,869,3100 W Frye Rd,Chandler,AZ,-111.89569,33.299419
1109,874,2068 Bridgeview Blvd,Twin Falls,ID,-114.45326,42.596416
1110,8916,601 Brasilia Avenue,Kansas City,MO,-94.715947,39.305254
1111,424,3750 Sw Archer Rd,Gainesville,FL,-82.380379,29.621784
1112,431,5019 S Cleveland Ave,Fort Myers,FL,-81.871803,26.587294
1113,463,45 Bangor Mall Blvd,Bangor,ME,-68.746284,44.835999
1114,47,3193 S Veterans Pkwy,Springfield,IL,-89.706505,39.75972
1115,484,120 Slater St,Manchester,CT,-72.536156,41.807316
1116,51,2111 North Rock Rd,Wichita,KS,-97.245613,37.722157
1117,552,12495 SW 88th Street,Miami,FL,-80.397728,25.68733
1118,572,6205 Veterans Memorial Blvd,Metaire,LA,-90.212784,30.005951
1119,585,4801 Mcknight Rd,Pittsburgh,PA,-80.007973,40.523521
1120,609,622 Broadway,New York,NY,-73.996689,40.72551
1121,758,470 E Aurora Rd,Macedonia,OH,-81.520035,41.313168
1122,763,478 Alakawa St,Honolulu,HI,-157.87526,21.318649
1123,8001,7601 Penn Ave South,Richfield,MN,-93.306391,44.864729
1124,8036,100 Aviation Blvd.,Ft. Lauderdale,FL,-80.14059,26.067547
1125,8038,100 Aviation Blvd.,Ft. Lauderdale,FL,-80.14059,26.067547
1126,8055,1 World Way,Los Angeles,CA,-118.398227,33.94466
1127,8062,1 Harborside Drive,Boston,MA,-71.025663,42.363275
1128,8067,7800 Col. H. Weir Cook Memorial Dr.,Indianapolis,IN,-86.298064,39.714695
1129,8128,One Airport Blvd.,Orlando,FL,-81.309138,28.430565
1130,8146,275 S Airport Blvd,San Francisco,CA,-122.404346,37.646615
1131,8162,1001 Westbrook Street,Portland,ME,-70.310492,43.647207
1132,8173,1 Airport Boulevard #100,Bentonville,AR,-94.297207,36.275599
1133,8193,2400 Yankee Clipper Drive,Jacksonville,FL,-81.684564,30.491183
1134,835,1280 Lexington Ave,New York,NY,-73.956085,40.779835
1135,836,1580 N Eastern Blvd,Montgomery,AL,-86.218086,32.358273
1136,8534,"I-94, South of Irving Park Road Mile post 38",Schiller Park,IL,-87.869706,41.9545
1137,8544,I-95 Northbound past exit 12,Darien,CT,-73.448065,41.09751
1138,8605,2233 S Martin L King Dr,Chicago,IL,-87.618948,41.851242
1139,8812,3700 West Flamingo Road,Las Vegas,NV,-115.186442,36.118699
1140,8813,3667 Las Vegas Boulevard South,Las Vegas,NV,-115.172501,36.110067
1141,871,567 Grand Ave,San Marcos,CA,-117.17302,33.135944
1142,899,3222 Peoples St,Johnson City,TN,-82.400635,36.349331
1143,943,1640 Martin Luther King Blvd,Houma,LA,-90.750656,29.610771
1144,953,10 McKenna Rd,Arden,NC,-82.536293,35.442486
1145,423,11200 W Broad St,Glen Allen,VA,-77.602669,37.650169
1146,411,G3660 Miller Rd,Flint,MI,-83.752464,42.985092
1147,429,9355 Atlantic Blvd,Jacksonville,FL,-81.55616,30.319458
